Alignment Data
x,y,z,zd
3.2844789297,0.0149420903,-0.0204952549,0.0000354205
3.2814750373,0.0149532314,-0.0205969731,0.0000331144
3.2786064526,0.0149632180,-0.0206914407,0.0000333537
3.2757433914,0.0149475214,-0.0207818001,0.0000373004
3.2727689306,0.0149549173,-0.0208811623,0.0000356739
3.2697313152,0.0149512263,-0.0209828688,0.0000335304
3.2666660822,0.0149568107,-0.0210756559,0.0000409538
3.2636224012,0.0149533511,-0.0211781730,0.0000376879
3.2606737791,0.0149654594,-0.0212771148,0.0000346510
3.2578418865,0.0149557537,-0.0213607590,0.0000428912
3.2548989411,0.0149523710,-0.0214638252,0.0000350750
3.2518810216,0.0149717783,-0.0215647733,0.0000315487
3.2487955059,0.0149638021,-0.0216628033,0.0000328626
3.2456675388,0.0149580241,-0.0217667789,0.0000293237
3.2425582663,0.0149616719,-0.0218686370,0.0000270266
3.2396314649,0.0149699222,-0.0219599688,0.0000291618
3.2368185722,0.0149673581,-0.0220504158,0.0000283159
3.2338738083,0.0149693496,-0.0221444847,0.0000278060
3.2308245593,0.0149718789,-0.0222434887,0.0000254187
3.2276739159,0.0149670336,-0.0223379220,0.0000305350
3.2245664553,0.0149731903,-0.0224425619,0.0000237983
3.2214902825,0.0149725552,-0.0225367721,0.0000262312
3.2185903619,0.0149725812,-0.0226233886,0.0000304688
3.2158116500,0.0149698624,-0.0227141081,0.0000265765
3.2129033845,0.0149811628,-0.0228077211,0.0000235952
3.2099411579,0.0149784059,-0.0228975748,0.0000258020
3.2068764159,0.0149795861,-0.0229920568,0.0000262945
3.2036629611,0.0149758947,-0.0230944796,0.0000231578
3.2005954369,0.0149827523,-0.0231896981,0.0000224301
3.1976369941,0.0149808863,-0.0232752649,0.0000277308
3.1947225457,0.0149725660,-0.0233675910,0.0000246671
3.1918172898,0.0149937548,-0.0234604751,0.0000205072
3.1887452839,0.0149741214,-0.0235459059,0.0000286244
3.1856490578,0.0149803602,-0.0236423569,0.0000261684
3.1825042775,0.0149915418,-0.0237409694,0.0000227289
3.1795617460,0.0149799423,-0.0238265313,0.0000259518
3.1767746472,0.0149861901,-0.0239077135,0.0000286205
3.1737729383,0.0149840872,-0.0240021204,0.0000242586
3.1707413710,0.0149843035,-0.0240934746,0.0000235664
3.1676347136,0.0149896202,-0.0241816965,0.0000279605
3.1645212571,0.0149887926,-0.0242747960,0.0000273843
3.1615247998,0.0149792748,-0.0243672579,0.0000236892
3.1586821920,0.0149888418,-0.0244528259,0.0000220725
3.1558790605,0.0150017727,-0.0245324880,0.0000249513
3.1529547570,0.0149856546,-0.0246173007,0.0000259929
3.1499363586,0.0150001253,-0.0247057157,0.0000259126
3.1469006941,0.0150000373,-0.0247891379,0.0000310470
3.1437343163,0.0150017597,-0.0248810874,0.0000311612
3.1406663203,0.0149956437,-0.0249688667,0.0000322878
3.1377007999,0.0150025058,-0.0250564274,0.0000303818
3.1347893958,0.0150004510,-0.0251346388,0.0000359950
3.1318735874,0.0150036458,-0.0252187614,0.0000355559
3.1288751173,0.0150038248,-0.0253079743,0.0000321202
3.1258109047,0.0150042755,-0.0253949417,0.0000325173
3.1226040823,0.0150015577,-0.0254839437,0.0000346280
3.1195733964,0.0150041698,-0.0255737323,0.0000306473
3.1166616804,0.0150146254,-0.0256588590,0.0000276841
3.1136143853,0.0150053085,-0.0257382092,0.0000340366
3.1106620721,0.0150159960,-0.0258231768,0.0000318150
3.1076669989,0.0150061348,-0.0259085153,0.0000301390
3.1046534621,0.0150012968,-0.0259906485,0.0000318930
3.1016277190,0.0150233818,-0.0260703231,0.0000361484
3.0987323787,0.0150122853,-0.0261545063,0.0000320063
3.0958410945,0.0150076433,-0.0262315471,0.0000346239
3.0927919808,0.0150265194,-0.0263163911,0.0000334909
3.0897001464,0.0150094772,-0.0263962669,0.0000381965
3.0866325297,0.0150146395,-0.0264844216,0.0000336512
3.0835763464,0.0150256360,-0.0265693350,0.0000317307
3.0806669832,0.0150042305,-0.0266470170,0.0000327761
3.0778310104,0.0150192113,-0.0267219817,0.0000342823
3.0749122984,0.0150288957,-0.0268048931,0.0000297992
3.0719366119,0.0150153281,-0.0268876318,0.0000267356
3.0688409124,0.0150192214,-0.0269660833,0.0000308621
3.0657012165,0.0150222620,-0.0270497829,0.0000305924
3.0625980225,0.0150211319,-0.0271319369,0.0000305801
3.0595984250,0.0150218957,-0.0272120130,0.0000296013
3.0567807210,0.0150267599,-0.0272816756,0.0000339684
3.0538994369,0.0150281073,-0.0273544591,0.0000366136
3.0509110788,0.0150259734,-0.0274360381,0.0000329763
3.0478621925,0.0150322995,-0.0275155692,0.0000326589
3.0447273229,0.0150355738,-0.0275958249,0.0000335289
3.0416130025,0.0150279174,-0.0276757274,0.0000338976
3.0386592913,0.0150331998,-0.0277566141,0.0000288416
3.0357904434,0.0150320760,-0.0278281945,0.0000306350
3.0328262642,0.0150334211,-0.0279050595,0.0000292922
3.0298522738,0.0150408326,-0.0279780639,0.0000317633
3.0267967416,0.0150371541,-0.0280587795,0.0000282846
